chat_len,r_chat_msg,d_chat_msg,r1_chat_msg,r2_chat_msg,r3_chat_msg,r4_chat_msg,r5_chat_msg,d1_chat_msg,d2_chat_msg,d3_chat_msg,d4_chat_msg,d5_chat_msg
1,1,0,1,0,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,1,0,0,0,1
5,2,3,0,2,0,0,0,0,0,3,0,0
1,1,0,0,0,1,0,0,0,0,0,0,0
9,3,6,1,0,0,0,2,3,2,0,0,1
5,3,2,0,0,0,3,0,0,0,2,0,0
19,10,9,0,0,1,8,1,0,0,7,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0
13,6,7,3,0,0,0,3,2,2,0,1,2
15,4,11,1,2,0,0,1,0,0,0,0,11
2,0,2,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
10,8,2,0,0,0,8,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,1,0,0,0,0,0,1,0,0
2,0,2,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0
13,8,5,2,4,2,0,0,0,0,3,1,1
1,0,1,0,0,0,0,0,0,0,0,1,0
6,5,1,0,0,0,0,5,0,0,0,1,0
7,2,5,0,0,2,0,0,0,1,1,3,0
1,1,0,0,0,0,0,1,0,0,0,0,0
2,1,1,0,0,1,0,0,0,0,0,0,1
4,1,3,0,0,0,1,0,1,0,0,2,0
8,7,1,0,0,7,0,0,1,0,0,0,0
38,25,13,1,0,0,22,2,0,0,13,0,0
5,3,2,0,3,0,0,0,1,1,0,0,0
26,9,17,0,1,0,0,8,4,0,3,9,1
5,2,3,1,1,0,0,0,0,1,0,0,2
28,15,13,5,10,0,0,0,0,11,0,0,2
2,1,1,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,1,0,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11,4,7,3,0,0,0,1,1,0,1,1,4
4,0,4,0,0,0,0,0,0,0,4,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,4,1,0,1,0,0,0,0,0,0,4
10,5,5,0,4,0,1,0,0,0,0,3,2
22,15,7,0,15,0,0,0,0,2,0,1,4
1,1,0,0,0,0,1,0,0,0,0,0,0
34,28,6,0,1,19,8,0,0,0,1,3,2
1,1,0,0,0,1,0,0,0,0,0,0,0
1,1,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0
1,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,1,0,0,0,0
8,6,2,0,5,1,0,0,0,1,0,1,0
32,15,17,2,0,0,0,13,0,0,0,0,17
1,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,3,0,1,0,1,1,0,0,0,0,3
20,9,11,0,6,0,1,2,4,5,2,0,0
4,4,0,0,0,1,1,2,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
22,6,16,3,1,2,0,0,0,2,2,1,11
11,8,3,0,6,0,0,2,2,0,1,0,0
7,3,4,0,1,2,0,0,1,0,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,4,0,0,0,0,0,1,0,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,0,0,0,0,0,0,3,0,0,0
4,1,3,0,1,0,0,0,0,2,0,1,0
8,5,3,0,5,0,0,0,2,0,1,0,0
4,1,3,0,0,0,0,1,1,0,0,1,1
11,5,6,3,0,2,0,0,2,0,1,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,4,2,0,0,1,0,1,3,0,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0
4,2,2,0,1,1,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,0,0,0,0,1,0,0,0,0,1
10,6,4,2,0,4,0,0,4,0,0,0,0
14,14,0,0,4,7,0,3,0,0,0,0,0
10,9,1,0,0,9,0,0,0,0,0,0,1
15,13,2,1,4,0,2,6,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,3,0,0,0,5,0,0,2,0,0,1
1,0,1,0,0,0,0,0,0,1,0,0,0
6,0,6,0,0,0,0,0,1,0,2,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0
7,6,1,0,0,1,3,2,1,0,0,0,0
6,5,1,2,2,0,1,0,0,0,0,1,0
3,0,3,0,0,0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0
2,1,1,0,0,0,0,1,0,0,0,1,0
27,13,14,0,0,1,10,2,11,1,1,1,0
7,6,1,0,0,0,5,1,0,0,0,1,0
9,6,3,3,2,0,0,1,0,1,0,0,2
2,1,1,0,0,1,0,0,0,1,0,0,0
5,3,2,0,0,0,2,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
39,23,16,12,0,0,10,1,0,0,10,1,5
3,0,3,0,0,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,2,0,0,0,0
13,4,9,1,1,1,1,0,0,0,1,0,8
1,0,1,0,0,0,0,0,0,1,0,0,0
40,19,21,7,12,0,0,0,0,16,3,2,0
9,2,7,2,0,0,0,0,0,0,0,0,7
4,2,2,0,2,0,0,0,0,0,0,2,0
2,1,1,0,0,0,0,1,1,0,0,0,0
38,14,24,0,0,0,0,14,0,0,2,17,5
0,0,0,0,0,0,0,0,0,0,0,0,0
16,5,11,0,0,2,3,0,0,0,1,9,1
3,1,2,0,0,1,0,0,1,0,0,0,1
26,14,12,2,0,0,10,2,0,5,4,0,3
47,38,9,0,8,7,23,0,0,0,0,0,9
1,0,1,0,0,0,0,0,0,0,0,0,1
2,2,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
19,16,3,0,14,2,0,0,0,0,3,0,0
8,1,7,0,0,1,0,0,0,1,0,0,6
2,1,1,0,0,0,0,1,0,0,0,0,1
3,1,2,0,0,1,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,8,0,0,0,0,0,0,7,1,0,0
7,3,4,0,0,0,3,0,2,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
20,8,12,8,0,0,0,0,0,5,0,0,7
1,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0,0,0,0,0,0,0
10,8,2,4,1,3,0,0,0,0,1,0,1
32,22,10,9,10,0,3,0,2,0,7,0,1
2,0,2,0,0,0,0,0,0,0,0,0,2
1,0,1,0,0,0,0,0,0,0,0,1,0
4,4,0,4,0,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,0,0,2,0,0
26,9,17,1,0,2,6,0,3,0,0,12,2
0,0,0,0,0,0,0,0,0,0,0,0,0
12,6,6,4,0,0,0,2,1,0,5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
28,15,13,0,0,13,0,2,0,0,0,5,8
7,4,3,3,0,0,1,0,1,0,2,0,0
1,0,1,0,0,0,0,0,0,1,0,0,0
2,0,2,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,1,0,1,0,0,0,0,0,0
14,10,4,3,0,0,0,7,0,0,2,0,2
2,2,0,0,1,0,1,0,0,0,0,0,0
6,5,1,0,3,0,0,2,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
45,36,9,13,21,0,2,0,2,5,1,0,1
25,8,17,0,1,1,5,1,15,0,2,0,0
55,24,31,4,7,10,0,3,0,13,13,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,0,2,0,0,0,1,0,0,0,0,0
17,10,7,0,0,0,0,10,1,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,1
7,6,1,1,1,3,0,1,0,0,1,0,0
6,6,0,0,6,0,0,0,0,0,0,0,0
6,6,0,0,0,5,1,0,0,0,0,0,0
12,5,7,0,0,3,2,0,0,0,1,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,19,0,0,1,0,0,9,10,0,0,0
21,4,17,0,0,3,1,0,0,0,0,1,16
0,0,0,0,0,0,0,0,0,0,0,0,0
21,8,13,0,3,2,0,3,0,5,4,4,0
40,18,22,0,12,4,0,2,1,12,7,2,0
4,2,2,0,0,0,0,2,2,0,0,0,0
35,21,14,0,0,9,1,11,2,2,5,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
16,7,9,2,0,0,0,5,2,2,2,1,2
2,1,1,0,0,0,1,0,1,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0
3,0,3,0,0,0,0,0,0,0,0,3,0
7,4,3,4,0,0,0,0,0,0,0,3,0
1,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,0,0,0,2,0
6,4,2,0,3,0,0,1,1,1,0,0,0
64,44,20,0,5,1,4,34,4,10,3,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0
12,8,4,0,5,3,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
16,14,2,2,9,3,0,0,0,0,0,0,2
1,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
12,7,5,1,6,0,0,0,3,0,2,0,0
5,5,0,0,3,2,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0
11,2,9,0,0,1,0,1,0,7,0,2,0
1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2,3,1,0,0,1,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,1
11,6,5,0,5,1,0,0,0,3,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
36,26,10,6,0,9,0,11,0,7,0,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0
42,25,17,7,10,2,0,6,0,3,7,6,1
16,6,10,2,0,0,4,0,3,0,4,1,2
1,0,1,0,0,0,0,0,0,0,0,0,1
7,4,3,0,3,0,0,1,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,1,0,1,2,0,0,0,0,0,1,0
7,5,2,0,0,4,0,1,2,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,1,2,0,1,0,0,0,1,0,0,0
8,5,3,0,3,0,0,2,0,1,0,0,2
2,0,2,0,0,0,0,0,0,2,0,0,0
75,42,33,6,29,1,5,1,3,26,0,4,0
1,0,1,0,0,0,0,0,1,0,0,0,0
1,1,0,0,0,1,0,0,0,0,0,0,0
3,2,1,2,0,0,0,0,1,0,0,0,0
7,3,4,0,0,2,1,0,0,0,0,0,4
8,4,4,0,0,2,2,0,0,2,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0
1,0,1,0,0,0,0,0,0,1,0,0,0
7,3,4,0,2,1,0,0,0,2,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,0,0,2,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
44,27,17,26,0,1,0,0,0,2,1,13,1
3,3,0,3,0,0,0,0,0,0,0,0,0
15,9,6,4,4,1,0,0,1,1,0,2,2
7,2,5,0,2,0,0,0,1,1,2,1,0
3,1,2,0,0,0,1,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,0,0,2,0,0,0,0,0,0
2,0,2,0,0,0,0,0,0,0,1,1,0
10,4,6,2,0,0,0,2,2,3,1,0,0
2,1,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,1,1,0,0,2,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
13,8,5,0,0,0,8,0,2,3,0,0,0
13,2,11,0,0,0,0,2,0,0,10,1,0
7,0,7,0,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,1
5,2,3,0,0,0,0,2,0,1,0,0,2
3,0,3,0,0,0,0,0,0,0,0,0,3
22,9,13,0,1,8,0,0,7,1,1,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
42,23,19,7,14,0,2,0,0,0,11,6,2
56,25,31,18,0,0,7,0,3,5,9,7,7
3,2,1,0,2,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,0,0,0,0,2
15,14,1,0,4,4,3,3,0,0,1,0,0
8,3,5,0,2,0,1,0,0,5,0,0,0
14,7,7,0,7,0,0,0,7,0,0,0,0
7,3,4,2,1,0,0,0,0,4,0,0,0
17,16,1,1,9,1,3,2,0,1,0,0,0
2,2,0,2,0,0,0,0,0,0,0,0,0
2,1,1,1,0,0,0,0,0,1,0,0,0
2,1,1,0,0,0,0,1,0,1,0,0,0
2,1,1,0,0,0,0,1,0,0,0,1,0
6,3,3,1,1,0,0,1,1,1,1,0,0
13,11,2,0,0,0,11,0,2,0,0,0,0
8,3,5,0,0,0,3,0,0,0,0,0,5
4,3,1,3,0,0,0,0,0,1,0,0,0
20,10,10,0,4,0,6,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
12,7,5,0,6,0,1,0,0,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
18,6,12,0,0,3,3,0,4,8,0,0,0
3,0,3,0,0,0,0,0,1,0,0,0,2
13,9,4,6,1,2,0,0,0,0,1,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2,3,1,1,0,0,0,0,0,0,2
2,0,2,0,0,0,0,0,0,0,0,0,2
15,13,2,7,1,5,0,0,1,0,1,0,0
56,21,35,0,0,0,15,6,0,0,0,12,23
0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,0,0,0,0,2,2,0,0,0,0,0
7,3,4,0,0,0,3,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,1,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
16,9,7,0,4,1,4,0,6,0,1,0,0
4,4,0,0,0,0,4,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
26,13,13,3,0,0,1,9,0,6,1,5,1
10,4,6,0,3,0,0,1,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,0,1,0,1,0,0,0,0
4,2,2,0,0,2,0,0,0,0,0,0,2
8,2,6,2,0,0,0,0,0,0,0,6,0
2,2,0,0,0,2,0,0,0,0,0,0,0
5,0,5,0,0,0,0,0,0,1,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,1,2,2,0,0,0,0,1,0,0,0
62,31,31,10,6,8,0,7,9,3,0,1,18
37,25,12,0,7,9,9,0,0,1,11,0,0
1,0,1,0,0,0,0,0,1,0,0,0,0
10,5,5,0,1,0,4,0,0,0,3,1,1
1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,0,0,1,0,0,0,1,0
6,2,4,2,0,0,0,0,4,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,10,1,1,0,0,0,1,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,0,0,0,0,2
1,0,1,0,0,0,0,0,1,0,0,0,0
5,1,4,0,0,1,0,0,0,1,0,0,3
15,7,8,4,0,0,3,0,0,0,6,2,0
3,2,1,0,1,1,0,0,1,0,0,0,0
6,4,2,4,0,0,0,0,0,2,0,0,0
3,2,1,2,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,0,2,0,0,0,2,0,0,0,0,0
42,16,26,5,1,0,4,6,1,9,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,1,0,1,0,0
16,9,7,4,1,2,1,1,0,1,0,0,6
15,11,4,0,0,5,0,6,0,1,0,2,1
13,5,8,0,0,0,0,5,0,3,2,0,3
15,4,11,3,1,0,0,0,0,2,0,9,0
4,2,2,0,0,0,0,2,0,0,1,1,0
1,0,1,0,0,0,0,0,0,0,0,1,0
13,7,6,3,0,1,0,3,0,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,0,0,0,0,4,0,0,0,0,0,0
17,12,5,0,6,5,1,0,0,3,2,0,0
2,1,1,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0
6,0,6,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,1,1,2,0,0,0,1,0,0,0,0
4,0,4,0,0,0,0,0,0,0,0,0,4
7,6,1,3,2,0,0,1,0,0,0,0,1
102,47,55,27,0,8,0,12,0,0,55,0,0
4,4,0,0,4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,0,0,0,2,0
17,6,11,3,0,0,3,0,7,1,1,2,0
4,2,2,0,0,0,0,2,1,0,1,0,0
5,2,3,0,0,0,0,2,0,0,0,3,0
1,1,0,1,0,0,0,0,0,0,0,0,0
10,6,4,1,0,5,0,0,4,0,0,0,0
2,2,0,0,1,0,1,0,0,0,0,0,0
4,1,3,1,0,0,0,0,1,1,0,1,0
17,11,6,0,0,0,1,10,6,0,0,0,0
11,10,1,4,5,0,1,0,1,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0
7,5,2,0,0,2,1,2,1,0,0,1,0
1,0,1,0,0,0,0,0,1,0,0,0,0
11,9,2,5,2,2,0,0,0,0,0,2,0
4,1,3,0,0,0,0,1,0,1,1,0,1
5,3,2,2,1,0,0,0,1,0,1,0,0
2,2,0,0,0,2,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0
13,2,11,2,0,0,0,0,2,8,1,0,0
8,3,5,0,0,0,0,3,5,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,1,0,1,0,0
2,0,2,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
12,6,6,0,3,0,2,1,0,0,4,2,0
1,1,0,0,1,0,0,0,0,0,0,0,0
6,2,4,2,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11,7,4,7,0,0,0,0,0,1,2,1,0
9,4,5,1,1,2,0,0,0,5,0,0,0
2,1,1,0,0,0,0,1,1,0,0,0,0
14,1,13,1,0,0,0,0,2,3,1,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,0,1,1,0,1,3,0,0,0,0,0
2,1,1,0,0,0,0,1,0,0,0,0,1
21,11,10,0,2,5,1,3,5,3,1,0,1
30,15,15,3,0,0,2,10,2,1,0,8,4
45,12,33,4,0,0,6,2,0,4,11,9,9
3,2,1,0,0,0,0,2,0,1,0,0,0
45,19,26,9,1,3,4,2,2,0,13,0,11
5,1,4,0,0,1,0,0,1,0,0,0,3
22,15,7,14,0,1,0,0,0,7,0,0,0
4,1,3,0,0,0,1,0,0,0,2,0,1
1,1,0,0,0,1,0,0,0,0,0,0,0
2,2,0,0,0,2,0,0,0,0,0,0,0
7,5,2,1,0,4,0,0,0,1,1,0,0
19,5,14,0,0,5,0,0,2,0,8,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
12,5,7,5,0,0,0,0,3,4,0,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,1,0,2,1,0,0,0,0,0,0,1
6,0,6,0,0,0,0,0,0,4,0,0,2
5,3,2,0,3,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,1,1,0,0,0,0,0,0,0
5,3,2,0,1,0,2,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
12,8,4,0,0,7,1,0,2,0,0,2,0
5,1,4,0,0,0,1,0,1,0,0,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0
14,7,7,0,0,6,1,0,0,3,4,0,0
14,5,9,0,0,0,5,0,0,0,0,0,9
3,1,2,0,0,0,0,1,0,0,1,0,1
2,1,1,1,0,0,0,0,0,0,0,1,0
2,0,2,0,0,0,0,0,0,0,1,1,0
14,12,2,0,0,1,0,11,1,1,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0
3,1,2,0,0,1,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
18,11,7,7,0,4,0,0,0,2,3,0,2
21,9,12,3,1,0,1,4,1,5,1,0,5
43,22,21,0,21,1,0,0,0,18,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,2,0,1,0,2,0,0,2,0,0,0
7,3,4,0,3,0,0,0,2,1,0,1,0
23,8,15,5,1,0,2,0,4,0,3,0,8
16,12,4,0,0,4,8,0,1,2,0,1,0
1,0,1,0,0,0,0,0,0,0,0,1,0
5,5,0,2,0,2,1,0,0,0,0,0,0
3,1,2,0,0,0,0,1,0,0,2,0,0
11,8,3,3,2,0,2,1,1,0,1,0,1
1,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,2,0,0,0,0,0,0,0,0,0
11,0,11,0,0,0,0,0,0,0,2,0,9
5,1,4,0,1,0,0,0,4,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,6,0,0,0,0,2,0,4,0,1,1
16,3,13,1,0,2,0,0,5,0,0,3,5
24,7,17,3,0,3,1,0,0,5,6,1,5
4,3,1,0,0,0,3,0,0,0,0,1,0
3,1,2,0,1,0,0,0,0,1,0,1,0
6,3,3,1,1,1,0,0,0,0,0,0,3
3,3,0,3,0,0,0,0,0,0,0,0,0
5,2,3,0,0,1,0,1,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0
68,51,17,26,0,1,21,3,0,3,1,11,2
5,3,2,1,0,0,1,1,0,0,2,0,0
2,0,2,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0
2,2,0,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,0,0,0,0,2,0,2,0,0,0
5,0,5,0,0,0,0,0,2,1,2,0,0
2,2,0,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,3,0,1,1,0,0,1,1,1,0,0
13,4,9,0,4,0,0,0,4,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0
4,1,3,0,1,0,0,0,0,3,0,0,0
45,34,11,10,16,1,1,6,3,0,2,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,3,0,2,0,1,1,1,0,0,0,2
1,0,1,0,0,0,0,0,0,1,0,0,0
10,6,4,0,0,6,0,0,0,3,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,1,0,0,0,0,0,0,1,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0
10,2,8,1,1,0,0,0,6,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,2,1,1,1,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
24,16,8,3,0,5,3,5,0,1,2,5,0
6,3,3,2,0,0,0,1,3,0,0,0,0
2,0,2,0,0,0,0,0,0,0,2,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,5,0,2,0,0,0,0,0,4,0,1
1,1,0,0,1,0,0,0,0,0,0,0,0
17,10,7,0,10,0,0,0,0,0,3,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0
22,7,15,0,7,0,0,0,0,0,1,14,0
1,1,0,0,1,0,0,0,0,0,0,0,0
67,30,37,0,7,2,21,0,4,7,1,6,19
2,1,1,0,0,0,0,1,0,1,0,0,0
15,10,5,4,4,1,1,0,0,0,3,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,3,0,0,0,0,1,0,3,0,0,0
2,2,0,0,0,2,0,0,0,0,0,0,0
